"geoid","census_mortgage_status_001_total_per","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races","census_race_005_asian_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone","census_race_007_some_other_race_alone","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt","census_name","census_race_004_american_indian_and_alaska_native_alone_per","census_race_006_native_hawaiian_and_other_pacific_islander_alone_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan_per","census_mortgage_status_008_housing_units_without_a_mortgage_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan","census_race_010_two_races_excluding_some_other_race_and_three_or_more_races_per","census_race_003_black_or_african_american_alone","census_race_008_two_or_more_races_per","census_mortgage_status_007_no_second_mortgage_and_no_home_equity_loan","census_race_008_two_or_more_races","census_race_009_two_races_including_some_other_race","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both_per","census_race_001_total_per","census_mortgage_status_001_total","census_race_001_total","census_mortgage_status_002_housing_units_with_a_mortgage_contract_to_purchase_or_similar_debt_per","census_median_contract_001_median_contract_rent_per","census_race_005_asian_alone","census_mortgage_status_005_home_equity_loan_only_per","census_race_003_black_or_african_american_alone_per","census_mortgage_status_006_both_second_mortgage_and_home_equity_loan_per","census_mortgage_status_004_second_mortgage_only","census_race_004_american_indian_and_alaska_native_alone","census_race_007_some_other_race_alone_per","census_race_002_white_alone_per","census_race_002_white_alone","census_mortgage_status_004_second_mortgage_only_per","census_mortgage_status_008_housing_units_without_a_mortgage","census_mortgage_status_005_home_equity_loan_only","census_race_009_two_races_including_some_other_race_per","census_mortgage_status_003_with_either_a_second_mortgage_or_home_equity_loan_but_not_both","median_rent","population","case_number","longitude","latitude","councildis","precinctid","reviewer","hearing_date","location","mva_cluster","mva_code","hdlc","ncdc","ncdc_adjusted","vacant_lot","vacant_lot_code","market_assessment","market_code","roof","roof_code","exterior","exterior_code","foundation","foundation_code","overall_condition","overall_condition_code","character","character_code","abatement_recommendation","recommendation_code","reviewer_notes","zipcode","geopin","xpos","ypos","potential_error_in_lot_status","potential_error_in_market_status","vacant_lot_revised_code"
"14000US22071010100",0.227214921576939,6,0.0152607036880034,0,0,352,"Census Tract 101, Orleans, LA",0.000423908435777872,0,0.122933446375583,0.0779991521831284,21,0.00254345061466723,828,0.00254345061466723,290,6,0,0.0173802458668928,1,536,2359,0.149215769393811,0.386604493429419,36,0.0139889783806698,0.350996184824078,0.00890207715133531,8,1,0,0.630775752437474,1488,0.00339126748622298,184,33,0,41,912,2359,"13-05484-PNBL",-90.0963129827929,29.9292394091907,"B","12-9","JN",2013-09-10,"3801 Baronne St & 1800 & 06 Peniston Street","B",2,0,1,1,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"vacant lot",70115,41191788,3672659.916,521874.592,"0","0",NA
"14000US22071010100",0.227214921576939,6,0.0152607036880034,0,0,352,"Census Tract 101, Orleans, LA",0.000423908435777872,0,0.122933446375583,0.0779991521831284,21,0.00254345061466723,828,0.00254345061466723,290,6,0,0.0173802458668928,1,536,2359,0.149215769393811,0.386604493429419,36,0.0139889783806698,0.350996184824078,0.00890207715133531,8,1,0,0.630775752437474,1488,0.00339126748622298,184,33,0,41,912,2359,"13-05486-PNBL",-90.0967952753905,29.929205414918,"B","12-9","DG",2013-09-10,"3827 Baronne St","B",2,0,1,1,NA,NA,"Very Strong",1,"Fair",2,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70115,41053608,3672507.289,521860.5816,"0","0",NA
"14000US22071006400",0.115961199294533,60,0.0119047619047619,0,29,170,"Census Tract 64, Orleans, LA",0,0,0.0604056437389771,0.041005291005291,0,0.0264550264550265,1234,0.0264550264550265,137,60,0,0.0145502645502645,1,263,2268,0.0749559082892416,0.381393298059965,27,0.00793650793650794,0.544091710758377,0,15,0,0.0127865961199295,0.404761904761905,918,0.00661375661375661,93,18,0,33,865,2268,"13-07424-PNBL",-90.1006704465592,29.9715385640751,"A","3-14","Demo",2013-10-29,"3914 Palmyra St","B",2,0,1,1,0,0,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"OCCUPIED",70119,41033075,3671114.271,537241.2877,"0","0",0
"14000US22071001100",0.200785193494111,33,0,0,17,228,"Census Tract 11, Orleans, LA",0.00280426247896803,0,0.0964666292765003,0.0729108244531688,0,0.018508132361189,877,0.018508132361189,172,33,0,0.031407739764442,1,358,1783,0.127874369040942,0.407739764441952,0,0.0140213123948402,0.491867638810993,0,31,5,0.00953449242849131,0.477285473920359,851,0.0173864273696018,130,25,0,56,727,1783,"13-03796-PNBL",-90.0303817711943,29.9642101602792,"C","9-9","Demo",2013-10-07,"4510 St Claude Ave","B",2,1,1,0,0,0,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"REMODEL",70117,41071739,3693398.168,534822.6386,"0","0",0
"14000US22071001100",0.200785193494111,33,0,0,17,228,"Census Tract 11, Orleans, LA",0.00280426247896803,0,0.0964666292765003,0.0729108244531688,0,0.018508132361189,877,0.018508132361189,172,33,0,0.031407739764442,1,358,1783,0.127874369040942,0.407739764441952,0,0.0140213123948402,0.491867638810993,0,31,5,0.00953449242849131,0.477285473920359,851,0.0173864273696018,130,25,0,56,727,1783,"13-03794-PNBL",-90.0300321213148,29.9641317999094,"C","9-9","AW",2013-10-07,"4526 St Claude Ave","B",2,1,1,0,1,1,"Very Strong",1,"Poor",3,"Poor",3,"Poor",3,"Poor",3,0,0,"sell",1,"VACANT PROPERTY",70117,41071743,3693509.2,534795.403,"1","0",0
"14000US22071001747",0.317136285221392,0,0.204140310523289,0,0,736,"Census Tract 17.47, Orleans, LA",0,0,0.159861989649224,0.105520414031052,0,0,2676,0,556,0,0,0.0517538815411156,1,1103,3478,0.211615871190339,0.354801610120759,710,0.0347901092581944,0.769407705577918,0,59,0,0,0.0264519838987924,92,0.0169637722829212,367,121,0,180,1234,3478,"12-10482-PNBL",-89.950365096797,30.0483574721163,"E","9-44P","AW",2013-07-23,"6050 Eastover Dr","B",2,0,0,0,NA,NA,"Very Strong",1,"Very Poor",4,"Fair",2,"Good",1,"Fair",2,0,0,"sell",1,"",70128,41102789,3718364.03,565718.5075,"0","0",NA
"14000US22071005601",0.264312466559658,6,0.0454788657035848,0,119,370,"Census Tract 56.01, Orleans, LA",0.00428036383092563,0,0.128410914927769,0.0663456393793472,0,0.00321027287319422,63,0.00321027287319422,240,6,0,0.0695559122525415,1,494,1869,0.19796682718031,0.729266987693954,85,0.0208667736757624,0.0337078651685393,0,91,8,0.0636704119850187,0.849652220438737,1588,0.048689138576779,124,39,0,130,1363,1869,"13-05326-PNBL",-90.1119849258495,30.0123844918523,"A","4-20","DG",2013-10-08,"6660 Milne Blvd/240 Filmore Ave","B",2,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70124,41008579,3667373.741,552056.1534,"0","0",1
"14000US22071005601",0.264312466559658,6,0.0454788657035848,0,119,370,"Census Tract 56.01, Orleans, LA",0.00428036383092563,0,0.128410914927769,0.0663456393793472,0,0.00321027287319422,63,0.00321027287319422,240,6,0,0.0695559122525415,1,494,1869,0.19796682718031,0.729266987693954,85,0.0208667736757624,0.0337078651685393,0,91,8,0.0636704119850187,0.849652220438737,1588,0.048689138576779,124,39,0,130,1363,1869,"13-02124-PNBL",-90.1132647335943,30.0135390215304,"A","4-20","Demo",2013-10-24,"6722 Catina St","B",2,0,0,0,0,0,"Very Strong",1,"Good",1,"Fair",2,"Good",1,"Good",1,1,1,"sell",1,"",70124,41013463,3666964.244,552471.6734,"0","0",0
"14000US22071009700",0.236519607843137,18,0.0343137254901961,0,136,247,"Census Tract 97, Orleans, LA",0,0,0.120710784313725,0.085171568627451,5,0.0110294117647059,786,0.0122549019607843,197,20,2,0.0275735294117647,1,386,1632,0.151348039215686,0.422794117647059,56,0.0177696078431373,0.481617647058824,0.00306372549019608,16,0,0.0833333333333333,0.388480392156863,634,0.00980392156862745,139,29,0.00122549019607843,45,690,1632,"13-03900-PNBL",-90.0939536730452,29.919837919022,"B","12-3","AW",2013-07-25,"716 Peniston St","B",2,0,1,1,NA,NA,"Very Strong",1,NA,NA,"Very Poor",4,"Fair",2,"Poor",3,1,1,"sell",1,"",70115,41046387,3673444.177,518463.9444,"0","0",NA
"14000US22071001743",0.138357705286839,17,0,0,8,182,"Census Tract 17.43, Orleans, LA",0,0,0.0978627671541057,0.0359955005624297,0,0.00956130483689539,1721,0.00956130483689539,174,17,0,0.00449943757030371,1,246,1778,0.102362204724409,0.407199100112486,0,0,0.967941507311586,0,8,0,0.00449943757030371,0.0179977502812148,32,0.00449943757030371,64,0,0,8,724,1778,"12-10655-PNBL",-90.0046765726031,30.0311728524814,"E","9-43C","DG",2013-10-31,"7526 Springlake Dr","B",2,0,0,0,1,1,"Moderately Weak",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70126,41095575,3701254.714,559266.2016,"0","0",1
"14000US22071012500",0.221179624664879,35,0.0435656836461126,0,0,206,"Census Tract 125, Orleans, LA",0.00335120643431635,0,0.0851206434316354,0.0831099195710456,6,0.0234584450402145,386,0.0234584450402145,127,35,0,0.0489276139410188,1,330,1492,0.138069705093834,0.528820375335121,65,0.0368632707774799,0.258713136729223,0.00402144772117962,18,5,0,0.670911528150134,1001,0.0120643431635389,124,55,0,73,789,1492,"13-07021-PNBL",-90.132283512906,29.9413319980973,"A","16-2","JN",2013-10-15,"7820-7822 St Charles Ave","B",2,0,1,1,0,0,"Very Strong",1,NA,NA,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70118,41136321,3661220.571,526150.7076,"0","0",0
"14000US22071008300",0.168395849960096,3,0.0255387071029529,0,18,120,"Census Tract 83, Orleans, LA",0,0,0.0734237829209896,0.0726256983240224,0,0.00239425379090184,319,0.00239425379090184,92,3,0,0.0223463687150838,1,211,1253,0.0957701516360734,0.682362330407023,32,0.0223463687150838,0.254588986432562,0,0,0,0.014365522745411,0.703112529928172,881,0,91,28,0,28,855,1253,"12-12472-PNBL",-90.0773131711536,29.9256177670431,"B","10-6","AW",2013-07-29,"801-803 1st St","B",2,1,1,0,NA,NA,"Very Strong",1,"Poor",3,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70130,41043178,3678692.309,520623.1004,"0","0",NA
"14000US22071007700",0.206349206349206,128,0.0138380138380138,0,11,382,"Census Tract 77, Orleans, LA",0,0,0.117216117216117,0.0508750508750509,0,0.0520960520960521,507,0.0541310541310541,288,133,5,0.0382580382580383,1,507,2457,0.155474155474155,0.496133496133496,34,0.00732600732600733,0.206349206349206,0,76,0,0.00447700447700448,0.721204721204721,1772,0.0309320309320309,125,18,0.00203500203500203,94,1219,2457,"13-04865-PNBL",-90.0701540947285,29.9360168079899,"B","1-1","Demo",2013-09-12,"929 Terpsichore St","B",2,1,1,0,NA,NA,"Very Strong",1,"Good",1,"Fair",2,"Good",1,"Good",1,1,1,"sell",1,"",70130,41133993,3680918.251,524429.4909,"0","0",NA
"14000US22071012900",0.224657534246575,33,0.060958904109589,0,28,253,"Census Tract 129, Orleans, LA",0,0,0.115753424657534,0.0513698630136986,7,0.0226027397260274,294,0.0226027397260274,169,33,0,0.0527397260273973,1,328,1460,0.173287671232877,0.479452054794521,89,0.0527397260273973,0.201369863013699,0.00479452054794521,0,0,0.0191780821917808,0.695890410958904,1016,0,75,77,0,77,700,1460,"12-11989-PNBL",-90.1346884916691,29.9488461565681,"A","17-1","Demo",2013-10-14,"1000-1004-1006 Joliet St/8515 Freret St","C",3,0,1,1,0,0,"Very Strong",1,"Fair",2,"Fair",2,"Fair",2,"Fair",2,NA,NA,"sell",1,"",70118,41134982,3660430.329,528875.1703,"0","0",0
"14000US22071001748",0.284837637432882,0,0.0910253132191255,0,2,522,"Census Tract 17.48, Orleans, LA",0,0,0.125799028381488,0.151367936589108,0,0,3304,0,492,0,0,0.00767067246228586,1,1114,3911,0.133469700843774,0.221426745077985,356,0.0056251598056763,0.844796727179749,0,8,0,0.000511378164152391,0.0636665814369726,249,0.00204551265660956,592,22,0,30,866,3911,"13-07162-PNBL",-89.9670380709908,30.02390450017,"E","9-39B","AW",2013-10-24,"10211 Hillwood St","C",3,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70127,41105119,3713195.469,556763.2092,"0","0",1
"14000US22071001748",0.284837637432882,0,0.0910253132191255,0,2,522,"Census Tract 17.48, Orleans, LA",0,0,0.125799028381488,0.151367936589108,0,0,3304,0,492,0,0,0.00767067246228586,1,1114,3911,0.133469700843774,0.221426745077985,356,0.0056251598056763,0.844796727179749,0,8,0,0.000511378164152391,0.0636665814369726,249,0.00204551265660956,592,22,0,30,866,3911,"12-11097-PNBL",-89.9670304743593,30.025567496375,"E","9-39B","Demo",2013-10-15,"10218 Seawood St","C",3,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70127,41103876,3713190.662,557367.9647,"0","0",1
"14000US22071001739",0.203928365106875,0,0,0,0,236,"Census Tract 17.39, Orleans, LA",0,0,0.120739456961294,0.0675909878682842,0,0,1731,0,209,0,0,0.0155979202772964,1,353,1731,0.13633737723859,0.42576545349509,0,0,1,0,27,0,0,0,0,0.0155979202772964,117,0,0,27,737,1731,"13-04850-PNBL",-89.9733084597803,30.0394316168555,"E","9-44","Demo",2013-10-28,"10301  I-10 SERVICE RD","C",3,0,0,0,1,1,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"The violations were abated. However there are unpaid fees.",0,0,3711144.29,562385.8473,"0","0",1
"14000US22071001747",0.317136285221392,0,0.204140310523289,0,0,736,"Census Tract 17.47, Orleans, LA",0,0,0.159861989649224,0.105520414031052,0,0,2676,0,556,0,0,0.0517538815411156,1,1103,3478,0.211615871190339,0.354801610120759,710,0.0347901092581944,0.769407705577918,0,59,0,0,0.0264519838987924,92,0.0169637722829212,367,121,0,180,1234,3478,"13-04835-PNBL",-89.9551666786936,30.0301212907412,"E","9-44I","JN",2013-09-05,"11300 S Parkwood Ct","C",3,0,0,0,NA,NA,"Moderately Weak",3,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"in compliance",70128,41103623,3716924.783,559068.8492,"0","0",NA
"14000US22071003304",0.166539923954373,3,0,0,0,113,"Census Tract 33.04, Orleans, LA",0.00608365019011407,0,0.0714828897338403,0.0806083650190114,0,0.00228136882129278,1166,0.00228136882129278,94,3,0,0.0144486692015209,1,219,1315,0.0859315589353612,0.412927756653992,0,0,0.886692015209125,0,19,8,0,0.104942965779468,138,0.0144486692015209,106,0,0,19,543,1315,"12-11477-PNBL",-90.0658349853572,30.0136918952951,"D","7-35","Demo",2013-07-23,"5319 Wilton Dr","E",5,0,0,0,NA,NA,"Moderately Strong",2,NA,NA,"Very Poor",4,"Fair",2,"Poor",3,0,0,"demolish",0,"",70122,41083691,3681973.735,552690.1955,"0","0",NA
"14000US22071001737",0.152141802067947,0,0,0,0,202,"Census Tract 17.37, Orleans, LA",0.00332348596750369,0,0.0745937961595273,0.0775480059084195,0,0,2515,0,202,0,0,0,1,412,2708,0.0745937961595273,0.262555391432792,0,0,0.928729689807976,0,0,9,0,0.0679468242245199,184,0,210,0,0,0,711,2708,"12-12050-PNBL",-89.9773063995942,30.0522291729855,"E","9-44J","AW",2013-07-23,"8019 Lehigh St","E",5,0,0,0,NA,NA,"Moderately Weak",3,"Poor",3,"Fair",2,"Fair",2,"Poor",3,0,0,"demolish",0,"",70127,41114454,3709824.33,567024.541,"0","0",NA
"14000US22071002501",0.260504201680672,24,0,0,0,182,"Census Tract 25.01, Orleans, LA",0,0,0.114591291061879,0.121466768525592,0,0.0183346065699007,982,0.0229182582123759,150,30,6,0.0244461420932009,1,341,1309,0.13903743315508,0.556913674560733,0,0,0.750190985485103,0,32,0,0,0.226890756302521,297,0.0244461420932009,159,0,0.00458365164247517,32,729,1309,"12-12350-PNBL",-90.0556639930169,30.020928322468,"D","8-30","JN",2013-07-23,"2418 Madrid St","F",6,0,0,0,NA,NA,"Moderately Weak",3,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"",70122,41073658,3685163.196,555357.3965,"0","0",NA
"14000US22071000901",0.343347639484979,0,0,0,0,67,"Census Tract 9.01, Orleans, LA",0,0,0.143776824034335,0.199570815450644,0,0,466,0,67,0,0,0,1,160,466,0.143776824034335,1.10085836909871,0,0,1,0,0,0,0,0,0,0,93,0,0,0,513,466,"13-03848-PNBL",-90.0091254968105,29.9618888791039,"E","9-3","AW",2013-07-23,"1320 St Maurice Ave","G",7,0,1,1,NA,NA,"Moderately Weak",3,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"",70117,41124921,3700138.184,534055.6945,"0","0",NA
"14000US22071001740",0.208658444500378,153,0.00604077523282155,0,122,584,"Census Tract 17.40, Orleans, LA",0,0,0.128114774729424,0.0616662471683866,0,0.0385099421092374,3583,0.0430405235338535,509,171,18,0.0188774226025673,1,829,3973,0.146992197331991,0.177699471432167,24,0.0166121318902593,0.90183740246665,0,9,0,0.0307072741001762,0.0183740246664989,73,0.00226529071230808,245,66,0.00453058142461616,75,706,3973,"13-05801-PNBL",-89.9495497729258,30.0614590415277,"E","9-44N","JN",2013-10-08,"14111 Knightway Dr","C",3,0,0,0,0,0,"Moderately Weak",3,"Poor",3,"Fair",2,"Fair",2,"Fair",2,1,1,"sell",1,"",70128,41116393,3718564.426,570485.8509,"0","0",0
"14000US22071001722",0.25668295487209,27,0,22,23,470,"Census Tract 17.22, Orleans, LA",0,0.0063236562230526,0.120436907157229,0.121586662834148,0,0.00776085081920092,3346,0.00776085081920092,419,27,0,0.0146593848807128,1,893,3479,0.135096292037942,0.21327967806841,0,0.00977292325380857,0.961770623742455,0,17,0,0.00661109514228226,0.0175337740730095,61,0.00488646162690428,423,34,0,51,742,3479,"CEHB-11-5007",-90.0115590044525,30.0168294805798,"E","9-34A","Demo",2013-07-23,"4655 Haydel St","G",7,0,0,0,NA,NA,"Very Weak",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"",70126,41094097,3699137.198,554025.2127,"0","0",NA
"14000US22071013700",0.153592978606692,0,0,0,0,123,"Census Tract 137, Orleans, LA",0,0,0.0608886450905101,0.086121777290181,0,0,1768,0,111,0,0,0.0065825562260011,1,280,1823,0.0674712013165112,0.145913329676358,0,0.0065825562260011,0.969829950630828,0,0,0,0,0.0301700493691717,55,0,157,12,0,12,266,1823,"13-04169-PNBL",-90.0363221230452,29.9897391395498,"D","9-28C","Demo",2013-07-23,"3133 Metropolitan St","H",8,0,0,0,NA,NA,"Very Weak",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,"Very Poor",4,0,0,"demolish",0,"",70126,41090507,3691412.223,544084.5773,"0","0",NA
"14000US22071013900",0.122041420118343,9,0.0214497041420118,0,42,99,"Census Tract 139, Orleans, LA",0.0155325443786982,0,0.0710059171597633,0.0488165680473373,0,0.00665680473372781,555,0.00665680473372781,96,9,0,0.0022189349112426,1,165,1352,0.0732248520710059,0.574704142011834,29,0.0022189349112426,0.410502958579882,0,0,21,0.0310650887573964,0.514792899408284,696,0,66,3,0,3,777,1352,"13-00615-PNBL",-90.0776607129107,29.9406578617865,"B","1-6","Demo",2013-07-25,"1422-1424 Baronne St","C",3,0,1,1,NA,NA,"Moderately Strong",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"",70113,41141851,3678522.292,526091.0154,"0","0",NA
"14000US22071000605",0.200513039760581,14,0.00128259940145361,0,25,212,"Census Tract 6.05, Orleans, LA",0,0,0.0884993587002993,0.109876015391193,0,0.00598546387345019,1418,0.00598546387345019,207,14,0,0.00213766566908935,1,469,2339,0.0906370243693886,0.296707994869602,3,0,0.606241983753741,0,5,0,0.0106883283454468,0.375801624625908,879,0.00213766566908935,257,0,0,5,694,2339,"13-03149-PNBL",-90.0377993659858,29.9472328574495,"C","15-9","Demo",2013-07-25,"729 - 731 Sumner St","D",4,0,0,0,NA,NA,"Moderately Strong",2,"Very Poor",4,"Very Poor",4,"Poor",3,"Poor",3,0,0,"demolish",0,"",70114,41002624,3691119.372,528622.4531,"0","0",NA
"14000US22071013900",0.122041420118343,9,0.0214497041420118,0,42,99,"Census Tract 139, Orleans, LA",0.0155325443786982,0,0.0710059171597633,0.0488165680473373,0,0.00665680473372781,555,0.00665680473372781,96,9,0,0.0022189349112426,1,165,1352,0.0732248520710059,0.574704142011834,29,0.0022189349112426,0.410502958579882,0,0,21,0.0310650887573964,0.514792899408284,696,0,66,3,0,3,777,1352,"13-00301-PNBL",-90.0772869369949,29.9393990601942,"B","1-6","JN",2013-10-28,"1523 Carondelet St","C",3,0,1,1,1,1,"Very Strong",1,"Good",1,"Good",1,"Good",1,"Good",1,1,1,"sell",1,"Occp.",70113,41142135,3678645.685,525634.5667,"1","0",0
"14000US22071002502",0.21180712032447,0,0,0,0,275,"Census Tract 25.02, Orleans, LA",0,0,0.110410094637224,0.0878774222622803,0,0,2081,0,245,0,0,0.0135196034249662,1,470,2219,0.12392969806219,0.465525011266336,0,0.0135196034249662,0.937809824245155,0,0,0,0,0.0621901757548445,138,0,195,30,0,30,1033,2219,"12-07373-PNBL",-90.0486760460304,30.0144390965119,"D","8-26","Demo",2013-07-25,"5401 Lafaye St","E",5,0,0,0,NA,NA,"Moderately Weak",3,"Poor",3,"Very Poor",4,NA,NA,"Poor",3,0,0,"demolish",0,"",70122,41087030,3687400.958,553022.3821,"0","0",NA
"14000US22071003702",0.193539246245395,54,0.00028336639274582,0,55,465,"Census Tract 37.02, Orleans, LA",0.00623406064040805,0,0.109096061207141,0.0617738736185888,15,0.0153017852082743,2180,0.0153017852082743,385,54,0,0.0184188155284783,1,683,3529,0.131765372626806,0.204873901955228,1,0.0133182204590536,0.617738736185888,0.00425049589118731,18,22,0.0155851516010201,0.344856899971663,1217,0.00510059506942477,218,47,0,65,723,3529,"12-12944-PNBL",-90.0728691907054,29.983373278647,"D","7-16","Demo",2013-10-21,"1818 Paul Morphy St","C",3,0,1,1,0,0,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sell",1,"REMODEL",70119,41079544,3679868.905,541640.5985,"0","0",0
"14000US22071001745",0.225496091401082,0,0.000601322910402886,0,167,472,"Census Tract 17.45, Orleans, LA",0.00180396873120866,0,0.133193024654239,0.0835838845460012,0,0,2973,0,443,0,0,0.00871918220084185,1,750,3326,0.141912206855081,0.228803367408298,2,0.00871918220084185,0.893866506313891,0,0,6,0.050210463018641,0.0535177390258569,178,0,278,29,0,29,761,3326,"13-04598-PNBL",-89.964463768253,30.0542034185774,"E","9-44E","AW",2013-09-12,"29 S Oakridge Ct","C",3,0,0,0,NA,NA,"Moderately Strong",2,"Good",1,"Good",1,"Good",1,"Good",1,NA,NA,"sell",1,"",70128,41101928,3713878.44,567790.76,"0","0",NA
"14000US22071002401",0.262157629960872,59,0,0,32,283,"Census Tract 24.01, Orleans, LA",0.00447177193963108,0,0.129681386249301,0.103968697596423,10,0.0329793180547792,1578,0.0329793180547792,232,59,0,0.0229178311906093,1,469,1789,0.158188932364449,0.543320290665176,0,0.0134153158188932,0.88205701509223,0.00558971492453885,17,8,0.0178870877585243,0.0626048071548351,112,0.00950251537171604,186,24,0,41,972,1789,"13-07070-PNBL",-90.0551243033829,29.9954149308534,"D","8-15","Demo",2013-10-24,"3679 Fairmont Dr","C",3,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70122,41076164,3685437.473,546081.6315,"0","0",1
"14000US22071001745",0.225496091401082,0,0.000601322910402886,0,167,472,"Census Tract 17.45, Orleans, LA",0.00180396873120866,0,0.133193024654239,0.0835838845460012,0,0,2973,0,443,0,0,0.00871918220084185,1,750,3326,0.141912206855081,0.228803367408298,2,0.00871918220084185,0.893866506313891,0,0,6,0.050210463018641,0.0535177390258569,178,0,278,29,0,29,761,3326,"13-05761-PNBL",-89.958346195946,30.059085527929,"E","9-44E","Demo",2013-10-28,"40102 Curran Rd","C",3,0,0,0,1,1,"Very Strong",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sell",1,"VACANT LOT",70128,41102094,3715792.352,569589.2537,"0","0",1
"14000US22071010200",0.171247357293869,0,0.000704721634954193,0,0,122,"Census Tract 102, Orleans, LA",0.00493305144467935,0,0.0824524312896406,0.0852713178294574,0,0,1206,0.00281888653981677,117,4,4,0.00352360817477097,1,243,1419,0.0859760394644116,0.506694855532065,1,0,0.849894291754757,0,5,7,0,0.141649048625793,201,0.00352360817477097,121,0,0.00281888653981677,5,719,1419,"CEHB-11-6220",-90.1017105760192,29.9371971611428,"B","12-14","DG",2013-10-21,"4240 Magnolia St","C",3,0,1,1,0,0,"Very Strong",1,"Poor",3,"Fair",2,"Good",1,"Fair",2,NA,NA,"sell",1,"",70115,41053440,3670919.189,524749.9082,"0","0",0
